,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
108,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,1,DM,-0.40752700894246924,-0.8657393885886395,0.7495046889538314
109,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,1,DM($0.75$),-0.12325184458247165,-0.2618328950715374,0.06855646494154272
110,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,2,PI($p$),-0.002245324564308982,-0.004769906957902581,2.2752012387047454e-05
111,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,2,LS-Prop,0.06162996324604416,0.13092503203119676,0.0171413640123699
112,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,2,LS-Num,0.05897940989760986,0.1252942679715341,0.015698653586522594
113,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,2,DM,-0.3874197885021292,-0.8230241516883672,0.6773687542623564
114,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,2,DM($0.75$),-0.10848133450235882,-0.2304548217529554,0.05310942486918645
115,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,3,PI($p$),-0.10999800966040382,-0.2336768055606564,0.05460484945703282
116,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,3,LS-Prop,0.02264137655355527,0.04809872981215646,0.0023134878095428285
117,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,3,LS-Num,0.02276772826952076,0.0483671479904042,0.0023393810047256615
118,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,3,DM,-0.38537328309443586,-0.8186766107855017,0.6702313930472358
119,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,3,DM($0.75$),-0.14922299614201834,-0.31700530911705393,0.10049236600839892
120,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,4,PI($p$),0.039197421356234455,0.08326994494735018,0.00693388373153473
121,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,4,LS-Prop,-0.012820908231855986,-0.02723639172432124,0.0007418210341606745
122,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,4,LS-Num,-0.018198977665382546,-0.038661417406056664,0.0014947051958453413
123,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,4,DM,-0.3879713298460498,-0.824195831246751,0.6792987682445228
124,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,4,DM($0.75$),-0.15510112216382313,-0.32949264153060365,0.10856540082281488
125,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,5,PI($p$),0.0941390978870441,0.1999865610343412,0.039994624594342276
126,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,5,LS-Prop,0.02977735826121301,0.06325821692590372,0.004001602008644692
127,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,5,LS-Num,0.02170071601193358,0.04610041592300762,0.0021252483482742945
128,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,5,DM,-0.39288445323278515,-0.8346331380842305,0.6966124751883301
129,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,5,DM($0.75$),-0.16833719162867292,-0.35761099058322676,0.1278856205859167
130,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,6,PI($p$),-0.10024072516759484,-0.21294869349512613,0.04534714606128117
131,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,6,LS-Prop,0.02000946323635766,0.04250756413221346,0.0018068930084542403
132,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,6,LS-Num,0.01318995483754474,0.0280203843818847,0.000785141940908568
133,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,6,DM,-0.38792333413533675,-0.8240938704531451,0.679130707318445
134,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,6,DM($0.75$),-0.15726178104204755,-0.3340826869880489,0.11161124174515465
135,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,7,PI($p$),-0.12016810668432834,-0.2552818854355525,0.06516884103153056
136,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,7,LS-Prop,-0.009515403327630954,-0.02021426624069589,0.00040861655964973746
137,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,7,LS-Num,-0.0070551592093961585,-0.014987789977867205,0.00022463384842065663
138,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,7,DM,-0.3977730948846731,-0.8450184365843647,0.714056158167484
139,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,7,DM($0.75$),-0.16243282993850036,-0.345067923823257,0.1190718720516931
140,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,8,PI($p$),-0.009852951514871955,-0.020931344507482574,0.0004381211828909209
141,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,8,LS-Prop,-0.017841702893757822,-0.03790243251534431,0.0014365943905802294
142,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,8,LS-Num,-0.02220699396577691,-0.04717593915606555,0.0022255692352567986
143,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,8,DM,-0.42269469933504916,-0.8979612210528227,0.8063343545146764
144,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,8,DM($0.75$),-0.19213892226468282,-0.4081747453185103,0.16660662271583074
145,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,9,PI($p$),0.10591575085745113,0.22500456504020594,0.050627054288932265
146,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,9,LS-Prop,-0.0006546341350239434,-0.0013906871038451563,1.9340106208012284e-06
147,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,9,LS-Num,-0.004795878918505617,-0.010188235850739247,0.00010380014975028847
148,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,9,DM,-0.37464899115082706,-0.7958942141674248,0.6334476001451826
149,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,9,DM($0.75$),-0.14355491370292445,-0.3049641876266649,0.09300315573479166
150,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,10,PI($p$),0.05775782890811149,0.1226991742581034,0.015055087363620422
151,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,10,LS-Prop,0.011806184406035059,0.025080739791380147,0.0006290435084829194
152,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,10,LS-Num,0.004331643629476159,0.009202026921106388,8.46772994567667e-05
153,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,10,DM,-0.39065604507333945,-0.8298991678806584,0.6887326288490093
154,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,10,DM($0.75$),-0.1650945187164165,-0.35072234368903743,0.12300616236273129
155,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,11,PI($p$),-0.15526715374845887,-0.32984535455186315,0.1087979579194443
156,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,11,LS-Prop,-0.018931160026086826,-0.040216845869402995,0.0016173946916833168
