,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
110,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,2,PI($p$),0.1296178173942399,0.275308618119555,0.07579483521089896
111,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,2,LS-Prop,0.06479040151692061,0.13761499975563707,0.01893788815774399
112,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,2,LS-Num,0.06196924299620415,0.13162285091800996,0.017324574883784676
113,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,2,DM,-0.6329577400617242,-1.3444040661049868,1.8074222929596215
114,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,2,DM($0.75$),-0.24279154390500163,-0.5156899397580019,0.26593611396761163
115,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,3,PI($p$),0.23344868909267305,0.49584568918054917,0.24586294747893378
116,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,3,LS-Prop,0.02508259916181119,0.053275512988169016,0.0028382802841525655
117,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,3,LS-Num,0.029997704632990643,0.06371521119004919,0.00405962813699257
118,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,3,DM,-0.6253812372020464,-1.3283115521712547,1.764411579631608
119,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,3,DM($0.75$),-0.1922518315104988,-0.4083434448145633,0.1667443689230243
120,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,4,PI($p$),-0.5169966056597258,-1.0981022820633055,1.2058286218726393
121,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,4,LS-Prop,-0.05748307672454638,-0.12209422081349208,0.014906998756053762
122,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,4,LS-Num,-0.041025209719588576,-0.08713766381061427,0.007592972454371637
123,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,4,DM,-0.6285902048170987,-1.3351274086441605,1.782565197312871
124,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,4,DM($0.75$),-0.2533545420147383,-0.538125778219515,0.2895793531843587
125,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,5,PI($p$),0.285568254770353,0.6065477970556592,0.36790023011307316
126,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,5,LS-Prop,0.03640278305688134,0.07731961624236794,0.005978323055867048
127,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,5,LS-Num,0.04214510483520535,0.08951632426731315,0.008013172310330758
128,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,5,DM,-0.6472902374253913,-1.3748463318576323,1.8902024362223868
129,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,5,DM($0.75$),-0.13237461136381914,-0.28116405646486164,0.0790532266477759
130,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,6,PI($p$),-0.16708259534946557,-0.35488391459008106,0.12594259283477996
131,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,6,LS-Prop,0.2141860318471462,0.45493174961430327,0.20696289680713112
132,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,6,LS-Num,0.20715281694984788,0.43999318088016315,0.19359399922104398
133,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,6,DM,-0.6263481194370256,-1.3303652128280055,1.7698715995029042
134,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,6,DM($0.75$),-0.2950978256066137,-0.6267886330066581,0.3928639904663551
135,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,7,PI($p$),-0.17592556674686585,-0.3736664113519592,0.1396265869726516
136,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,7,LS-Prop,0.04402724791440158,0.09351400159789769,0.008744868494851612
137,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,7,LS-Num,0.05854454726611316,0.1243487873063418,0.015462620904557831
