,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
68,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,13,DM,-0.6408051212873178,-1.3591735459115681,1.8473527279058257
69,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,13,DM($0.75$),-0.6408151495119878,-1.3591948161811573,1.8474105483337302
70,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,14,PI($p$),-0.3346108243038966,-0.7097230740851146,0.5037068418888251
71,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,14,LS-Prop,-0.6457375289190367,-1.3696353817302598,1.8759010788873944
72,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,14,LS-Num,-0.6450396181341441,-1.3681550847652062,1.8718483359688884
73,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,14,DM,-0.6472502101911121,-1.372843839809169,1.884700208501983
74,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,14,DM($0.75$),-0.6468141464784088,-1.3719189310608626,1.88216155340318
75,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,15,PI($p$),-0.32463611253522945,-0.6885663075211557,0.4741235598533187
76,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,15,LS-Prop,-0.6320973845845533,-1.3407040846385612,1.7974874425665222
77,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,15,LS-Num,-0.6314463280959903,-1.3393231675285804,1.7937865470787897
78,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,15,DM,-0.634749271893732,-1.3463288447374402,1.8126013581720504
79,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,15,DM($0.75$),-0.6342789604734402,-1.3453312952179912,1.8099162938929179
80,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,16,PI($p$),-0.32931874359104496,-0.698498357133279,0.4878999549178898
81,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,16,LS-Prop,-0.6391201519079183,-1.355599657797893,1.8376504322217648
82,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,16,LS-Num,-0.6396987438032047,-1.3568268745785148,1.8409791675785008
83,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,16,DM,-0.6427189531051072,-1.3632328605013728,1.8584038319507554
84,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,16,DM($0.75$),-0.6438993113866255,-1.365736448093985,1.8652360456523744
85,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,17,PI($p$),-0.3341655227520871,-0.7087785715069252,0.5023670634273976
86,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,17,LS-Prop,-0.6453500361891226,-1.3688134939983478,1.873650381351965
87,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,17,LS-Num,-0.6458231791323573,-1.369817049292331,1.8763987485319482
88,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,17,DM,-0.642721672697999,-1.3632386288677472,1.8584195592372152
89,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,17,DM($0.75$),-0.6419094247822963,-1.3615158182298936,1.8537253232902169
90,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,18,PI($p$),-0.3367998708836284,-0.7143661303015858,0.5103189681220622
91,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,18,LS-Prop,-0.6441461508474321,-1.366260004560796,1.8666664000624662
92,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,18,LS-Num,-0.6428586625618299,-1.363529189902283,1.8592118517155762
93,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,18,DM,-0.6427819750603114,-1.3633665326139697,1.8587683022518384
94,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,18,DM($0.75$),-0.6406623664883491,-1.3588707572167456,1.8465297348188114
95,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,19,PI($p$),-0.33660774677330285,-0.7139586273032301,0.5097369215007127
96,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,19,LS-Prop,-0.6562902034135295,-1.3920180305810006,1.9377141974626075
97,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,19,LS-Num,-0.6556038273555633,-1.3905621992376733,1.9336632299487146
98,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,19,DM,-0.6537620828584975,-1.3866557847669034,1.9228142654275169
99,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,19,DM($0.75$),-0.6532321931036776,-1.385531867193408,1.9196985550084518
100,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,20,PI($p$),-0.3380211038849708,-0.7169564148259733,0.514026500760113
101,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,20,LS-Prop,-0.6532641006407518,-1.3855995443683646,1.9198860973538197
102,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,20,LS-Num,-0.6548310064291127,-1.3889230148365743,1.9291071411427188
103,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,20,DM,-0.6508857054392658,-1.3805548720769063,1.9059317548152832
104,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,20,DM($0.75$),-0.6518302099905238,-1.3825582043809366,1.9114671885010397
105,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,21,PI($p$),-0.3290046426576707,-0.6978321363662996,0.4869696905455538
106,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,21,LS-Prop,-0.6386332210494611,-1.3545668577787962,1.8348513721927213
107,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,21,LS-Num,-0.6395186229683071,-1.356444831012183,1.8399425795796698
108,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,21,DM,-0.6381359440550453,-1.3535121131874255,1.83199504054509
109,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,21,DM($0.75$),-0.636811835306538,-1.350703625047902,1.8244002827175436
110,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,22,PI($p$),-0.3231423114154228,-0.6853978950078232,0.46977027448115505
111,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,22,LS-Prop,-0.6326612759622374,-1.341900121027559,1.8006959348137774
112,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,22,LS-Num,-0.6308313175316532,-1.3380187052798647,1.7902940556788054
113,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,22,DM,-0.6320730098935298,-1.3406523849343477,1.7973488172301544
114,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,22,DM($0.75$),-0.6330812693526326,-1.3427909439731311,1.8030875192162525
115,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,23,PI($p$),-0.3393397174162395,-0.7197532473877684,0.5180447371252381
116,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,23,LS-Prop,-0.6407759314289567,-1.3591116330429358,1.8471844310726357
117,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,23,LS-Num,-0.6391521609926739,-1.3556675503595839,1.837834507097955
118,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,23,DM,-0.6379171825988974,-1.353048111302634,1.8307391914996252
119,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,23,DM($0.75$),-0.6373392471577615,-1.3518222868877814,1.8274234953265112
120,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,24,PI($p$),-0.3208932109947274,-0.680627462168949,0.4632537422585441
121,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,24,LS-Prop,-0.6474905785187557,-1.3733536707411564,1.8861003049382088
122,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,24,LS-Num,-0.6460707749442762,-1.370342210010402,1.8778377725361926
123,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,24,DM,-0.6414597129804239,-1.3605619613331803,1.8511288506267904
124,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,24,DM($0.75$),-0.6407600259970371,-1.3590778969793755,1.847092730057882
125,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,25,PI($p$),-0.3137621930098594,-0.6655022849840644,0.44289329131901084
126,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,25,LS-Prop,-0.6248821763349625,-1.3254003365015519,1.7566860519984269
127,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,25,LS-Num,-0.6234369373403633,-1.3223349262173256,1.74856965709418
128,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,25,DM,-0.6209005822034881,-1.3169552145225247,1.7343710370580692
129,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,25,DM($0.75$),-0.6196612451877659,-1.3143265306523728,1.7274542291767028
130,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,26,PI($p$),-0.3307239657687407,-0.7014788901324776,0.49207263330149253
131,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,26,LS-Prop,-0.6430042164464757,-1.3638379155708884,1.8600538599487457
132,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,26,LS-Num,-0.6409855712340486,-1.3595562875373919,1.8483932989824554
133,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,26,DM,-0.6409508632476011,-1.3594826704961975,1.8481931313794728
134,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,26,DM($0.75$),-0.6408760922743368,-1.3593240782417246,1.8477619496877142
135,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,27,PI($p$),-0.33056693845150725,-0.7011458288499142,0.49160547331363313
136,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,27,LS-Prop,-0.653890765464535,-1.3869287257721092,1.9235712903718465
137,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,27,LS-Num,-0.6524359996761259,-1.383843108773402,1.9150217496996338
138,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,27,DM,-0.6480242969180492,-1.3744857090242286,1.8892109643118364
139,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,27,DM($0.75$),-0.6479099645151754,-1.3742432053795723,1.8885443875319214
140,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,28,PI($p$),-0.3300673566694769,-0.7000861957109172,0.4901206814249847
141,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,28,LS-Prop,-0.6380369431396545,-1.3533021282469964,1.8314266503178498
142,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,28,LS-Num,-0.6361870379426333,-1.3493784046019912,1.820822078806215
143,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,28,DM,-0.6424524072428403,-1.3626675059610758,1.8568627318021784
144,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,28,DM($0.75$),-0.643109015151757,-1.3640601978578621,1.86066022338003
145,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,29,PI($p$),-0.3084664091325857,-0.6542697134709099,0.4280688579653065
146,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,29,LS-Prop,-0.6317230740020164,-1.339910156773695,1.7953592282253081
147,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,29,LS-Num,-0.6314146048560519,-1.339255881255293,1.7936063154768915
148,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,29,DM,-0.6339934863442074,-1.3447257930589012,1.8082874585178907
149,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,29,DM($0.75$),-0.6347938384160446,-1.3464233721314145,1.8128558970217294
150,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,30,PI($p$),-0.33890107407911324,-0.7188228671518635,0.5167063143404256
151,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,30,LS-Prop,-0.6385811085030592,-1.3544563249629265,1.8345519362320766
152,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,30,LS-Num,-0.6389603444683168,-1.3552606997634913,1.836731564323428
153,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,30,DM,-0.6428667125213251,-1.3635462641915295,1.8592584145906763
154,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,30,DM($0.75$),-0.6438916816980075,-1.3657202652162448,1.86519184282233
155,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,31,PI($p$),-0.33841581106213464,-0.7177936046919107,0.5152276589366069
156,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,31,LS-Prop,-0.6462096324727216,-1.370636732437024,1.8786450523056424
157,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,31,LS-Num,-0.6457956124883348,-1.3697585793268763,1.8762385656395824
158,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,31,DM,-0.6497949635869191,-1.3782413645503904,1.899549258957722
159,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,31,DM($0.75$),-0.650525713237697,-1.3797913140764273,1.903824070400754
160,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,32,PI($p$),-0.321980831583934,-0.6829343493702695,0.46639932554979335
161,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,32,LS-Prop,-0.640414879669946,-1.3583458276783245,1.8451033875711123
162,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,32,LS-Num,-0.6392101057579302,-1.355790453547221,1.8381677539297792
163,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,32,DM,-0.6422490035297413,-1.3622360784696275,1.855687133484309
164,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,32,DM($0.75$),-0.641623533547814,-1.3609094313737216,1.8520744804019462
165,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,33,PI($p$),-0.32579286472937696,-0.6910198256489477,0.4775083994399021
166,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,33,LS-Prop,-0.6528135834792549,-1.3846439792713572,1.9172389493324187
167,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,33,LS-Num,-0.6522130841540335,-1.3833702959469494,1.9137133757083502
168,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,33,DM,-0.6481820609404895,-1.374820332888293,1.890130947723077
169,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,33,DM($0.75$),-0.647635889203202,-1.3736618805723153,1.88694696213747
170,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,34,PI($p$),-0.3341752590813511,-0.7087992226545679,0.5023963380357197
171,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,34,LS-Prop,-0.6552322365097328,-1.3897740400442182,1.9314718823808283
172,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,34,LS-Num,-0.6554355273153688,-1.390205228054377,1.9326705761097225
173,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,34,DM,-0.6511359906390559,-1.3810857370952827,1.9073978132080203
174,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,34,DM($0.75$),-0.6519780203313247,-1.3828717160841906,1.9123341831456342
175,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,35,PI($p$),-0.3348085246631618,-0.7101424045327094,0.5043022347154983
176,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,35,LS-Prop,-0.6401140150478145,-1.3577076816621374,1.8433701488443759
177,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,35,LS-Num,-0.6408031359739871,-1.3591693349818021,1.8473412811548744
178,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,35,DM,-0.6390797548684518,-1.3555139740454512,1.837418133832492
179,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,35,DM($0.75$),-0.640787930286764,-1.3591370831050076,1.8472536106711883
180,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,36,PI($p$),-0.3508741235369503,-0.7442181886722208,0.5538607123505612
181,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,36,LS-Prop,-0.658903934260929,-1.3975618592832144,1.9531791505231553
182,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,36,LS-Num,-0.6589030708482242,-1.3975600279499925,1.9531740317235837
183,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,36,DM,-0.6600577702858491,-1.4000091920982842,1.9600257379596906
184,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,36,DM($0.75$),-0.6605188116605402,-1.4009870794765749,1.9627647968603026
185,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,37,PI($p$),-0.3280508692015222,-0.6958091443406031,0.4841503653480023
186,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,37,LS-Prop,-0.6501591692064652,-1.3790138593805892,1.9016792243637475
187,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,37,LS-Num,-0.6505298783402178,-1.3798001484271125,1.9038484495994816
188,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,37,DM,-0.6455777662977893,-1.3692965187573973,1.8749729562811275
189,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,37,DM($0.75$),-0.6455571214034738,-1.369252730102657,1.8748530388935793
190,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,38,PI($p$),-0.33354463965844733,-0.7074616533863527,0.5005019910121519
191,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,38,LS-Prop,-0.6487980240731828,-1.376126815572969,1.893725012539
192,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,38,LS-Num,-0.6487673057321626,-1.3760616607308773,1.89354569413342
193,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,38,DM,-0.6494540484711162,-1.3775182698193902,1.8975565836862063
194,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,38,DM($0.75$),-0.6501605755105838,-1.3790168422084286,1.901687451094506
195,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,39,PI($p$),-0.33378342527292143,-0.707968127319778,0.5012188693006734
