,n,nc,Pii,Pij,Phi,K,p,q,B,ratio,out-in,Graph,rep,design,Estimator,Bias,Abs_Bias,Rel_bias_sq,Bias_sq
398,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,1,Cluster,LS-Prop,0.269122123213361,0.6581893736204729,0.07242671720286745,0.4332132515469105
399,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,1,Cluster,LS-Num,-0.04117076891630066,-0.10069095130841266,0.0016950322131594284,0.010138667675393129
400,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,1,Cluster,DM,-0.04512109670347966,-0.11035222976740267,0.0020359133677247633,0.01217761461463763
401,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,1,Cluster,DM($0.75$),-0.04512109670347966,-0.11035222976740267,0.0020359133677247633,0.01217761461463763
402,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,1,Bernoulli,PI-$n$($B$),-0.0075977145620566315,-0.018581657014435038,5.772526656648739e-05,0.00034527797740210284
403,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,1,Bernoulli,LS-Prop,-1.485806568494059,-3.6338227528881855,2.2076211589800905,13.20466779940787
404,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,1,Bernoulli,LS-Num,-1.196831316824264,-2.9270787750340523,1.4324052009313015,8.567790155254848
405,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,1,Bernoulli,DM,-1.0441818822023938,-2.5537455293029563,1.090315803119734,6.521616228434836
406,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,1,Bernoulli,DM($0.75$),-1.726358325338966,-4.222137857832308,2.980313067467159,17.826448090540794
407,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,2,Cluster,PI-$n$($p$),-0.16412290482817615,-0.40139380083586795,0.026936327889238568,0.16111698334946442
408,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,2,Cluster,PI-$\mathcal{U}$($p$),-0.16412290482817615,-0.40139380083586795,0.026936327889238568,0.16111698334946442
409,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,2,Cluster,LS-Prop,0.1065266153004877,0.2605311126463947,0.0113479197673781,0.06787646065676842
410,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,2,Cluster,LS-Num,-0.14598693144437302,-0.3570388261539117,0.02131218415254407,0.12747672338136318
411,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,2,Cluster,DM,-0.15430830916076382,-0.37739033914516584,0.02381105427605387,0.14242346808010328
412,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,2,Cluster,DM($0.75$),-0.15430830916076382,-0.37739033914516584,0.02381105427605387,0.14242346808010328
413,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,2,Bernoulli,PI-$n$($B$),0.03222752441655964,0.07881854474021477,0.0010386133300199479,0.006212362994965237
414,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,2,Bernoulli,LS-Prop,-1.6848093832921454,-4.120522012156517,2.8385826580292592,16.97870165266639
415,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,2,Bernoulli,LS-Num,-1.3107218667231222,-3.2056197912989655,1.7179918119061461,10.275998246367623
416,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,2,Bernoulli,DM,-1.0426213521823438,-2.5499289561273706,1.087059284026539,6.502137681296822
417,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,2,Bernoulli,DM($0.75$),-2.238208998990799,-5.473966099433338,5.009579523163395,29.964304857745432
418,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,3,Cluster,PI-$n$($p$),-0.30336241423058086,-0.7419305221671479,0.09202875436780653,0.5504608997232168
419,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,3,Cluster,PI-$\mathcal{U}$($p$),-0.3033624142305806,-0.7419305221671473,0.09202875436780636,0.5504608997232158
420,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,3,Cluster,LS-Prop,-0.07017024850941249,-0.17161469804764895,0.004923863775872706,0.029451604585985725
421,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,3,Cluster,LS-Num,-0.2998726986806566,-0.7333957586014737,0.08992363541401985,0.537869338734631
422,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,3,Cluster,DM,-0.30292022038579114,-0.7408490529581293,0.09176065991857628,0.5488573192689571
423,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,3,Cluster,DM($0.75$),-0.30292022038579114,-0.7408490529581293,0.09176065991857628,0.5488573192689571
424,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,3,Bernoulli,PI-$n$($B$),-0.01457413564500204,-0.03564382257655829,0.000212405429798919,0.0012704820878691667
425,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,3,Bernoulli,LS-Prop,-0.6392882158407093,-1.5635010058744072,0.4086894229127973,2.4445353953702833
426,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,3,Bernoulli,LS-Num,-0.4979882538840084,-1.217925055661109,0.24799230100644362,1.4833414412071153
427,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,3,Bernoulli,DM,-0.9666262939937582,-2.364068577388678,0.9343663922401075,5.588820238596527
428,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,3,Bernoulli,DM($0.75$),-0.8574991319147965,-2.097177332640332,0.7353047612346296,4.398152764540418
429,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,4,Cluster,PI-$n$($p$),-0.15922297962609128,-0.38941010116436026,0.025351957241010678,0.1516402268888373
430,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,4,Cluster,PI-$\mathcal{U}$($p$),-0.15922297962609092,-0.38941010116435937,0.025351957241010564,0.1516402268888366
431,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,4,Cluster,LS-Prop,0.19764843046123048,0.4833868545961604,0.03906490206378786,0.23366285119636948
432,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,4,Cluster,LS-Num,-0.16204582854966973,-0.39631391547234385,0.026258850550348958,0.1570647195970201
433,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,4,Cluster,DM,-0.15651374196921986,-0.3827841448324407,0.024496551425207534,0.14652370153510294
434,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,4,Cluster,DM($0.75$),-0.15651374196921986,-0.3827841448324407,0.024496551425207534,0.14652370153510294
435,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,4,Bernoulli,PI-$n$($B$),-0.03261536622573642,-0.07976708570146274,0.001063762114038908,0.006362787961304501
436,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,4,Bernoulli,LS-Prop,-0.410989443162628,-1.0051529057883384,0.16891232239112702,1.0103323640147404
437,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,4,Bernoulli,LS-Num,-0.1123068341755935,-0.2746677380392426,0.012612825002544258,0.075442366319594
438,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,4,Bernoulli,DM,-0.9384725020369771,-2.2952131207215802,0.8807306370795439,5.268003269532495
439,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM2,4,Bernoulli,DM($0.75$),-0.7059379951034496,-1.7265057263377153,0.498348452930678,2.9808220230769216
440,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,0,Cluster,PI-$n$($p$),-0.012230023178667537,-0.0301619570044247,0.0001495734669507452,0.0009097436503367642
441,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,0,Cluster,PI-$\mathcal{U}$($p$),-0.012230023178667357,-0.030161957004424256,0.00014957346695074078,0.0009097436503367374
442,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,0,Cluster,LS-Prop,0.36511571690123884,0.9004565562904103,0.1333094867283056,0.8108220097663849
443,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,0,Cluster,LS-Num,-0.0055611623429072336,-0.013715063089493551,3.092652660416947e-05,0.0001881029555487884
444,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,0,Cluster,DM,-0.01227161730290407,-0.03026453736494661,0.00015059259122893455,0.0009159422219142494
445,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,0,Cluster,DM($0.75$),-0.01227161730290407,-0.03026453736494661,0.00015059259122893455,0.0009159422219142494
446,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,0,Bernoulli,PI-$n$($B$),0.04504372307654658,0.11108783842076342,0.002028936988596615,0.012340507844997642
447,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,0,Bernoulli,LS-Prop,-1.1495496293614962,-2.8350450353791885,1.3214643503651533,8.037480352628185
448,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,0,Bernoulli,LS-Num,-0.7626921788942599,-1.8809685289513884,0.5816993597464737,3.53804260690555
449,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,0,Bernoulli,DM,-1.0296654506973353,-2.539383989643284,1.0602109403597466,6.4484710468566435
450,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,0,Bernoulli,DM($0.75$),-1.2108433287344267,-2.9862089291936464,1.466141566740667,8.917443768795865
451,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,1,Cluster,PI-$n$($p$),0.09860989058846312,0.2431939201332156,0.009723910521868667,0.05914328278976085
452,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,1,Cluster,PI-$\mathcal{U}$($p$),0.09860989058846294,0.24319392013321517,0.00972391052186863,0.05914328278976064
453,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,1,Cluster,LS-Prop,0.5370358099951144,1.3244497393237005,0.2884074612171086,1.754167111994618
454,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,1,Cluster,LS-Num,0.09929419780549797,0.2448815739141197,0.009859337717837358,0.059966985242656465
455,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,1,Cluster,DM,0.09633867541463834,0.23759259841698288,0.00928114038064704,0.0564502428225337
456,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,1,Cluster,DM($0.75$),0.09633867541463834,0.23759259841698288,0.00928114038064704,0.0564502428225337
457,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,1,Bernoulli,PI-$n$($B$),-2.6173276115320405e-05,-6.454911959874465e-05,6.850403826088016e-10,4.1665888409730415e-09
458,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,1,Bernoulli,LS-Prop,-0.36320954921329607,-0.8957555228576006,0.13192117663972575,0.8023779567298934
459,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,1,Bernoulli,LS-Num,-0.008416568824698071,-0.02075713048999983,7.083863078087948e-05,0.0004308584661788806
460,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,1,Bernoulli,DM,-0.9603011946905639,-2.3683163083514414,0.9221783845241243,5.608922136403399
461,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,1,Bernoulli,DM($0.75$),-0.4928495716199596,-1.2154766488733615,0.2429007002459777,1.4773834839564168
462,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,2,Cluster,PI-$n$($p$),0.08659246447966064,0.21355627478273131,0.00749825490466129,0.045606282499077444
463,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,2,Cluster,PI-$\mathcal{U}$($p$),0.086592464479661,0.2135562747827322,0.007498254904661352,0.04560628249907782
464,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,2,Cluster,LS-Prop,0.8548440705910897,2.108235587617667,0.7307583850247439,4.44465729289761
465,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,2,Cluster,LS-Num,0.08902357367298579,0.21955193071002643,0.007925196669509528,0.04820305027850025
466,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,2,Cluster,DM,0.09583161689490344,0.23634207934211737,0.009183698796691541,0.0558575784677557
467,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,2,Cluster,DM($0.75$),0.09583161689490344,0.23634207934211737,0.009183698796691541,0.0558575784677557
468,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,2,Bernoulli,PI-$n$($B$),-0.04060833798544567,-0.10014919239683762,0.0016490371139401899,0.010029860737738797
469,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,2,Bernoulli,LS-Prop,-1.1478262851882053,-2.8307948853917955,1.317505180968955,8.013399683160348
470,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,2,Bernoulli,LS-Num,-0.5619423491796006,-1.385874803940245,0.31577920380148816,1.9206489721964128
471,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,2,Bernoulli,DM,-1.0332841603649352,-2.548308532451676,1.067676156061069,6.493876376566015
472,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,2,Bernoulli,DM($0.75$),-1.330519896160926,-3.281357959446628,1.7702831940800812,10.767310058023737
473,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,3,Cluster,PI-$n$($p$),0.1349559621588484,0.33283141566126107,0.01821311172222052,0.11077675125107914
474,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,3,Cluster,PI-$\mathcal{U}$($p$),0.13495596215884859,0.3328314156612615,0.018213111722220572,0.11077675125107943
475,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,3,Cluster,LS-Prop,0.9378021399340432,2.3128286357368824,0.8794728536648707,5.349176298284529
476,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,3,Cluster,LS-Num,0.14007122112906767,0.3454467818688549,0.019619946988588172,0.11933347910354823
477,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,3,Cluster,DM,0.13585748898347091,0.33505478130213984,0.01845725731289392,0.11226170647342476
478,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,3,Cluster,DM($0.75$),0.13585748898347091,0.33505478130213984,0.01845725731289392,0.11226170647342476
479,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,3,Bernoulli,PI-$n$($B$),0.01116470616170522,0.027534648323788158,0.0001246506636772185,0.00075815685831469
480,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,3,Bernoulli,LS-Prop,-1.0658351332156035,-2.6285864705414896,1.1360045311967233,6.909466833113766
481,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,3,Bernoulli,LS-Num,-0.5970571615070348,-1.4724757403543252,0.35647725410683745,2.168184805932018
482,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,3,Bernoulli,DM,-1.012793271436254,-2.49777344336637,1.0257502106665497,6.238872174386292
483,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,3,Bernoulli,DM($0.75$),-1.1927485197624286,-2.9415831061478928,1.4226490313954645,8.652911170374685
484,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,4,Cluster,PI-$n$($p$),0.007255043779706753,0.017892551416454072,5.263566024546165e-05,0.0003201433961904526
485,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,4,Cluster,PI-$\mathcal{U}$($p$),0.007255043779706934,0.017892551416454516,5.263566024546427e-05,0.0003201433961904685
486,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,4,Cluster,LS-Prop,0.31153000640727724,0.7683022772380537,0.0970509448921182,0.590288389209179
487,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,4,Cluster,LS-Num,0.02875078308835594,0.0709058250083392,0.0008266075281936939,0.00502763602011322
488,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,4,Cluster,DM,0.009714739417584585,0.02395870787338117,9.437616195157168e-05,0.0005740196829620168
489,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,4,Cluster,DM($0.75$),0.009714739417584585,0.02395870787338117,9.437616195157168e-05,0.0005740196829620168
490,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,4,Bernoulli,PI-$n$($B$),0.06865835666862069,0.1693267765383757,0.004713969940435531,0.028671557252877015
491,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,4,Bernoulli,LS-Prop,-1.7947076525075334,-4.4261481977290815,3.2209755579691013,19.590787868260396
492,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,4,Bernoulli,LS-Num,-1.394815956392593,-3.439926342836456,1.945511552207384,11.833093244140194
493,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,4,Bernoulli,DM,-1.0910869593275732,-2.690863089509878,1.1904707528146894,7.240744166486645
494,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM3,4,Bernoulli,DM($0.75$),-1.9728287719033129,-4.865434490674671,3.8920533632495338,23.672452783046698
495,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,0,Cluster,PI-$n$($p$),-0.11453437723483371,-0.2978430865118926,0.013118123568571196,0.08871050418293075
496,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,0,Cluster,PI-$\mathcal{U}$($p$),-0.11453437723483388,-0.29784308651189306,0.013118123568571234,0.08871050418293101
497,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,0,Cluster,LS-Prop,0.2455997981943188,0.6386746381910431,0.060319260873090114,0.4079052934684598
498,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,0,Cluster,LS-Num,-0.1091705855864887,-0.28389471311938497,0.011918216757296856,0.08059620813713789
499,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,0,Cluster,DM,-0.11470806434536308,-0.29829475444196163,0.013157940025859958,0.08897976052759018
500,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,0,Cluster,DM($0.75$),-0.11470806434536308,-0.29829475444196163,0.013157940025859958,0.08897976052759018
501,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,0,Bernoulli,PI-$n$($B$),-0.019419056790229317,-0.05049865334049741,0.00037709976662215133,0.0025501139892037303
502,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,0,Bernoulli,LS-Prop,0.13281782552976326,0.345388625272514,0.017640574778454633,0.11929330246763711
503,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,0,Bernoulli,LS-Num,0.20733490832678478,0.539167981950913,0.042987764210876245,0.29070211276102004
504,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,0,Bernoulli,DM,-0.8688643100213618,-2.2594546205650747,0.7549251892288971,5.105135182392866
505,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,0,Bernoulli,DM($0.75$),-0.40642329940197763,-1.056891152217455,0.16517989829678956,1.11701890763554
506,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,1,Cluster,PI-$n$($p$),-0.011200467398484019,-0.029126467187230887,0.00012545046994450336,0.0008483510908088376
507,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,1,Cluster,PI-$\mathcal{U}$($p$),-0.011200467398483847,-0.029126467187230443,0.0001254504699444995,0.0008483510908088117
508,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,1,Cluster,LS-Prop,0.584328626849072,1.5195284242140428,0.3414399441553221,2.3089666319944118
509,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,1,Cluster,LS-Num,-0.04466308201833386,-0.11614495597421914,0.0019947908953764177,0.013489650798253303
510,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,1,Cluster,DM,-0.02830091934418682,-0.07359566072738133,0.0008009420357261677,0.005416321277899819
511,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,1,Cluster,DM($0.75$),-0.02830091934418682,-0.07359566072738133,0.0008009420357261677,0.005416321277899819
512,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,1,Bernoulli,PI-$n$($B$),-0.004860179085290684,-0.012638744582297079,2.3621340741096993e-05,0.00015973786461654377
513,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,1,Bernoulli,LS-Prop,-0.9594359280593296,-2.494983296916058,0.9205173000510671,6.224941651890122
514,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,1,Bernoulli,LS-Num,-0.6220517210287677,-1.617626157615279,0.38694834363485187,2.6167143858011714
515,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,1,Bernoulli,DM,-1.0047189507044003,-2.6127403892128314,1.0094601699045511,6.826412341424017
516,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,1,Bernoulli,DM($0.75$),-0.8964443117208221,-2.331175557374536,0.8036124040166184,5.434379479300478
517,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,2,Cluster,PI-$n$($p$),-0.030119807963206745,-0.0783256240221526,0.0009072028317404525,0.006134903378459608
518,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,2,Cluster,PI-$\mathcal{U}$($p$),-0.030119807963206575,-0.07832562402215215,0.0009072028317404422,0.006134903378459539
519,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,2,Cluster,LS-Prop,0.5776270150327366,1.502101091074671,0.3336529684956293,2.256307687807717
520,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,2,Cluster,LS-Num,-0.03689936430856719,-0.09595564948554092,0.001361563086376362,0.009207486668191989
521,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,2,Cluster,DM,-0.028515391958241185,-0.07415339009112731,0.000813127578532126,0.005498725262006898
522,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,2,Cluster,DM($0.75$),-0.028515391958241185,-0.07415339009112731,0.000813127578532126,0.005498725262006898
523,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,2,Bernoulli,PI-$n$($B$),-0.045729541737656525,-0.11891825131237255,0.00209119098753607,0.014141550495192595
524,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,2,Bernoulli,LS-Prop,-1.4604707061295419,-3.797908657432598,2.1329746834625225,14.42411017020148
525,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,2,Bernoulli,LS-Num,-0.8929687696515618,-2.3221375182966444,0.797393223573024,5.392322653880899
526,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,2,Bernoulli,DM,-1.0504540434532623,-2.731673075757233,1.1034536974073084,7.462037792816982
527,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,2,Bernoulli,DM($0.75$),-0.8409931957756829,-2.1869766546314207,0.7072695553409961,4.78286688790284
528,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,3,Cluster,PI-$n$($p$),-0.13770623909577828,-0.35810079274397344,0.018963008285903655,0.12823617776386223
529,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,3,Cluster,PI-$\mathcal{U}$($p$),-0.13770623909577828,-0.35810079274397344,0.018963008285903655,0.12823617776386223
530,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,3,Cluster,LS-Prop,0.1961514624831257,0.5100857787877131,0.03847539623426907,0.2601875017214678
531,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,3,Cluster,LS-Num,-0.1384552009700132,-0.3600484448086849,0.019169842675646746,0.12963488260915262
532,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,3,Cluster,DM,-0.14356807518690512,-0.37334431522306577,0.02061179221287284,0.1393859777093799
533,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,3,Cluster,DM($0.75$),-0.14356807518690512,-0.37334431522306577,0.02061179221287284,0.1393859777093799
534,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,3,Bernoulli,PI-$n$($B$),0.03790669010051031,0.09857516888433437,0.0014369171543761263,0.009717063920575043
535,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,3,Bernoulli,LS-Prop,-1.5152544928898148,-3.940372191381308,2.29599617822277,15.526533006611132
536,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,3,Bernoulli,LS-Num,-1.0999209317086547,-2.860310180474855,1.209826056010835,8.181374328528099
537,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,3,Bernoulli,DM,-1.0655353596831063,-2.7708915696540375,1.1353656027350068,7.677840090779815
538,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,3,Bernoulli,DM($0.75$),-0.8823469069399662,-2.2945156946057477,0.7785360641865253,5.264802272792097
539,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,4,Cluster,PI-$n$($p$),0.24514836017696312,0.6375006876645357,0.06009771849745404,0.4064071267727559
540,1000,50,0.5,0,0.05,25,1.0,0.5,0.5,1.25,0.0,SBM4,4,Cluster,PI-$\mathcal{U}$($p$),0.2451483601769633,0.6375006876645362,0.06009771849745412,0.4064071267727565
