,n,nc,Pii,Pij,Phi,K,p,q,B,ratio,out-in,Graph,rep,design,Estimator,Bias,Abs_Bias,Rel_bias_sq,Bias_sq
1411,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Cluster,LS-Num,0.21637491248241805,0.541598780896317,0.046818102751774074,0.29332923946837675
1412,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Cluster,DM,-0.5734383423005341,-1.4353489669668171,0.32883153242038454,2.0602266569727092
1413,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Cluster,DM($0.75$),-0.14440057810125453,-0.3614429055712165,0.020851526955976512,0.13064097398776334
1414,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Bernoulli,PI-$n$($B$),0.013920768760883823,0.03484448036759735,0.00019378780289399893,0.0012141378120878773
1415,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Bernoulli,LS-Prop,-0.9261944185810681,-2.3183176007858126,0.8578361010107228,5.374596498113286
1416,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Bernoulli,LS-Num,-0.4247965739781568,-1.063290119709218,0.18045212926357965,1.130585878671243
1417,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Bernoulli,DM,-0.9729827732337925,-2.4354315284095573,0.9466954770097216,5.931326729571312
1418,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Bernoulli,DM($0.75$),-0.9906595290609015,-2.4796774592170028,0.9814063025191672,6.14880030174889
1419,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,PI-$n$($p$),0.09835260667910656,0.2461821995177349,0.009673235240575036,0.060605675359389835
1420,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,PI-$\mathcal{U}$($p$),0.09835260667910656,0.2461821995177349,0.009673235240575036,0.060605675359389835
1421,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,LS-Prop,-0.35022079607607204,-0.8766226824690269,0.12265460600415763,0.7684673274191923
1422,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,LS-Num,-0.10693485918928722,-0.2676640683884428,0.011435064109832685,0.07164405350625298
1423,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,DM,-0.592932687102715,-1.484144426930742,0.35156917143484606,2.2026846799895807
1424,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,DM($0.75$),-0.4802708519404149,-1.2021454101436104,0.23066009122357195,1.4451535871293493
1425,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Bernoulli,PI-$n$($B$),-0.023118637776504043,-0.05786727255987012,0.0005344714126411998,0.003348621233518297
1426,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Bernoulli,LS-Prop,-0.8555878062823644,-2.141585212056116,0.7320304942590687,4.586387220497438
1427,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Bernoulli,LS-Num,-0.5945563191580291,-1.4882084708242491,0.35349721665074413,2.21476445263305
1428,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Bernoulli,DM,-0.9758826354316815,-2.442690049340313,0.9523469181370843,5.966734677146181
1429,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Bernoulli,DM($0.75$),-1.0567398891123632,-2.6450803797056217,1.1166991932412096,6.996450215103636
1430,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,PI-$n$($p$),0.025070535228485225,0.06266170899830126,0.0006285317366427187,0.003926489774587789
1431,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,PI-$\mathcal{U}$($p$),0.025070535228485225,0.06266170899830126,0.0006285317366427187,0.003926489774587789
1432,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,LS-Prop,-0.033320712023560406,-0.08328233687106223,0.001110269849757043,0.006935947634705092
1433,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,LS-Num,0.1968182465423402,0.49193076964624494,0.038737422172001414,0.2419958821247469
1434,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,DM,-0.5955006058742912,-1.4884040302103083,0.3546209715966479,2.2153465571462885
1435,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,DM($0.75$),-0.18465845897974778,-0.4615383961773851,0.03409874647277519,0.2130176911459929
1436,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Bernoulli,PI-$n$($B$),0.024447657826534235,0.06110487895271355,0.0005976879732033006,0.0037338062318257753
1437,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Bernoulli,LS-Prop,-0.9518642290112548,-2.3791051439710102,0.9060455104711905,5.660141286069321
1438,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Bernoulli,LS-Num,-0.5827596032797988,-1.4565589583103047,0.3396087552148285,2.121563999034
1439,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Bernoulli,DM,-0.9886041771727807,-2.4709335760060176,0.9773382191234707,6.1055127370338855
1440,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Bernoulli,DM($0.75$),-1.0678815441797345,-2.6690807338655356,1.140370992399694,7.123991963892186
1441,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,PI-$n$($p$),-0.022436467078075728,-0.05607807564470946,0.000503395054945576,0.0031447505680137562
1442,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,PI-$\mathcal{U}$($p$),-0.022436467078075728,-0.05607807564470946,0.000503395054945576,0.0031447505680137562
1443,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,LS-Prop,-0.25182015520382034,-0.6294034467744489,0.06341339056687616,0.39614869881155657
1444,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,LS-Num,-0.05589090894252527,-0.13969465908441547,0.003123793702421651,0.01951459777671106
1445,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,DM,-0.608076214551664,-1.5198357138276053,0.3697566827034814,2.3099005970258664
1446,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,DM($0.75$),-0.2600108457552134,-0.6498753937492139,0.06760563991034137,0.42233802740069576
1447,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Bernoulli,PI-$n$($B$),0.012832918846972342,0.03207480889654635,0.00016468380613297794,0.0010287933657499688
1448,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Bernoulli,LS-Prop,-1.2405082333544746,-3.100546726267539,1.5388606770202395,9.613390001768353
1449,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Bernoulli,LS-Num,-0.8939815499785323,-2.234432221891968,0.799203011702019,4.992687354229076
1450,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Bernoulli,DM,-1.0378562013172221,-2.5940348969945592,1.0771454946126142,6.7290170468255734
1451,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Bernoulli,DM($0.75$),-1.1536174850760106,-2.883370557763428,1.3308333018730996,8.313825773376982
1452,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,PI-$n$($p$),0.07955185910136753,0.1988332279248648,0.0063284982864838316,0.039534652527021236
1453,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,PI-$\mathcal{U}$($p$),0.07955185910136753,0.1988332279248648,0.0063284982864838316,0.039534652527021236
1454,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,LS-Prop,0.24031104904197365,0.6006373971240695,0.05774940029165386,0.3607652828239772
1455,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,LS-Num,0.4654129819143098,1.1632608785954588,0.21660924373436966,1.3531758716706788
1456,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,DM,-0.5491788095575577,-1.3726265689545234,0.30159736486705624,1.8841036977998669
1457,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,DM($0.75$),-0.01594926187753716,-0.03986384803513898,0.0002543789544382602,0.001589126380168654
1458,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Bernoulli,PI-$n$($B$),0.03362331525600656,0.08403866837817509,0.0011305273288048034,0.007062497782776885
1459,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Bernoulli,LS-Prop,-1.1564856321776553,-2.8905392519061595,1.3374590174333512,8.35521716681022
1460,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Bernoulli,LS-Num,-0.6910652893916225,-1.7272599754265838,0.47757123420192693,2.983427022710643
1461,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Bernoulli,DM,-1.0051577390349067,-2.51230782138357,1.0103420803417655,6.3116905893850594
1462,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Bernoulli,DM($0.75$),-0.6996306778077152,-1.748668448420682,0.48948308532968293,3.0578413425019955
1463,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,PI-$n$($p$),0.025673329643985932,0.06416834329651877,0.0006591198550087668,0.004117576281419885
1464,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,PI-$\mathcal{U}$($p$),0.025673329643985932,0.06416834329651877,0.0006591198550087668,0.004117576281419885
1465,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,LS-Prop,0.2099093990754655,0.5246510120745369,0.044061955820223035,0.27525868447083585
1466,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,LS-Num,0.392531499151517,0.9810996992418595,0.15408097782613742,0.9625566198524671
1467,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,DM,-0.5568973350073666,-1.3919183786914922,0.3101346417383071,1.9374367729391522
1468,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,DM($0.75$),-0.07121171160478122,-0.17798772579772182,0.005071107869682533,0.03167963053464501
1469,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Bernoulli,PI-$n$($B$),-0.04116855637149046,-0.10289736839361296,0.0016948500337125875,0.0105878684223309
1470,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Bernoulli,LS-Prop,-1.5006985169149338,-3.7508706098249336,2.252096038670682,14.069030331648468
1471,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Bernoulli,LS-Num,-0.9842728704450495,-2.4601078365759674,0.9687930834941373,6.052130567582487
1472,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Bernoulli,DM,-1.0266309929315318,-2.565978426125512,1.053971195647583,6.58424528334156
1473,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Bernoulli,DM($0.75$),-1.3525908521841286,-3.3806878712755406,1.829502013412187,11.429050482989545
1474,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,PI-$n$($p$),-0.010926997995278595,-0.027311118903724285,0.00011939928518882243,0.000745897215773366
1475,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,PI-$\mathcal{U}$($p$),-0.010926997995278595,-0.027311118903724285,0.00011939928518882243,0.000745897215773366
1476,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,LS-Prop,-0.024500109961963595,-0.061235978684596404,0.0006002553881483078,0.0037498450854603453
1477,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,LS-Num,0.2181190120605133,0.545170254091885,0.047575903422254345,0.2972106059466105
1478,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,DM,-0.5613650281413316,-1.4030850045533978,0.315130694820118,1.9686475300026083
1479,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,DM($0.75$),-0.2914674836522789,-0.7284986330221934,0.08495329402659148,0.5307102583152045
1480,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Bernoulli,PI-$n$($B$),-0.03707673474315549,-0.09267020196852771,0.0013746842592143134,0.008587766332887718
1481,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Bernoulli,LS-Prop,-0.7563971316866807,-1.8905514589512133,0.5721366208238378,3.574184818942561
1482,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Bernoulli,LS-Num,-0.5318423236762313,-1.3292954703781144,0.2828562572533332,1.7670264475677724
1483,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Bernoulli,DM,-0.9449720704191329,-2.3618787691794987,0.8929722138722227,5.578471320300864
1484,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Bernoulli,DM($0.75$),-0.5738431815420878,-1.434273106845923,0.3292959970023455,2.057139345021456
1485,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,PI-$n$($p$),0.0029808319388539054,0.0075712433828813985,8.885359047691534e-06,5.732372636282536e-05
1486,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,PI-$\mathcal{U}$($p$),0.0029808319388539054,0.0075712433828813985,8.885359047691534e-06,5.732372636282536e-05
1487,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,LS-Prop,0.06056468701871179,0.15383288801012096,0.003668081313674516,0.023664557433534416
1488,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,LS-Num,0.2660122012267539,0.6756647672925,0.070762491201503,0.4565228777604282
1489,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,DM,-0.549034450188402,-1.394534657851638,0.3014388274936809,1.944726911949385
1490,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,DM($0.75$),0.061964998806687,0.1573896471888201,0.0038396610771127214,0.024771501042221266
1491,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Bernoulli,PI-$n$($B$),-0.04223454229566717,-0.10727474927957248,0.0017837565629244992,0.011507871832995136
1492,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Bernoulli,LS-Prop,-1.4848432207269104,-3.771467040126852,2.2047593901386646,14.223963634763198
1493,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Bernoulli,LS-Num,-1.150828366730025,-2.9230771258399195,1.3244059296704969,8.544379883608565
1494,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Bernoulli,DM,-1.086105834312982,-2.7586834077981455,1.1796258833286986,7.610334144460789
1495,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Bernoulli,DM($0.75$),-1.3291383127296228,-3.3759802168040025,1.7666086543657487,11.397242424252
1496,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,PI-$n$($p$),0.03327050864855883,0.08450631354525528,0.0011069267457338278,0.007141317029008997
1497,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,PI-$\mathcal{U}$($p$),0.033270508648558655,0.08450631354525484,0.0011069267457338163,0.0071413170290089215
1498,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,LS-Prop,0.06410491096797606,0.16282497401148444,0.004109439610212137,0.02651197216184058
1499,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,LS-Num,0.21761587859364465,0.5527392401215163,0.04735667061608389,0.30552066757011126
1500,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,DM,-0.5448138712232733,-1.3838144860280812,0.2968221542772894,1.9149425317411626
1501,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,DM($0.75$),0.04518813255676063,0.11477679943830932,0.00204196732396737,0.013173713689301883
1502,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Bernoulli,PI-$n$($B$),0.05082931671839436,0.12910527522343074,0.002583619438058844,0.0166681720905178
1503,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Bernoulli,LS-Prop,-0.9346869031221036,-2.3740828652856076,0.8736396068679886,5.636269451242721
1504,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Bernoulli,LS-Num,-0.5604674517521939,-1.423574214328483,0.3141237644735978,2.026563543700958
1505,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Bernoulli,DM,-0.9849298541318954,-2.5016987853282453,0.9700868175602767,6.258496812512818
1506,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Bernoulli,DM($0.75$),-0.9433667750376566,-2.396129536870238,0.8899408722449487,5.741436757461982
1507,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,PI-$n$($p$),-0.03798161605942035,-0.09647241614419722,0.001442603158485218,0.009306927076699164
1508,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,PI-$\mathcal{U}$($p$),-0.03798161605942053,-0.09647241614419766,0.0014426031584852312,0.009306927076699249
1509,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,LS-Prop,0.13689320205144154,0.34770553035335716,0.0187397487678968,0.12089913583830939
1510,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,LS-Num,0.31629544273515364,0.8033830242589346,0.10004280709502686,0.6454242836674319
1511,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,DM,-0.5709442522048302,-1.4501850423550007,0.3259773391257328,2.103036657070175
1512,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,DM($0.75$),0.014119528184384843,0.03586327123713451,0.00019936107614963795,0.0012861742238282794
1513,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Bernoulli,PI-$n$($B$),-0.028734079851111705,-0.07298389053747245,0.0008256473448900637,0.005326648277985761
1514,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Bernoulli,LS-Prop,-1.3079402165173097,-3.322137548391483,1.7107076099833471,11.036597890432573
1515,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Bernoulli,LS-Num,-0.9170721891346638,-2.329341903884735,0.8410214000842446,5.425833705193361
1516,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Bernoulli,DM,-1.0177444481427558,-2.585047086360672,1.0358037617254026,6.6824684387017985
1517,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Bernoulli,DM($0.75$),-1.1871111920819675,-3.0152346533333203,1.40923298236627,9.091640014662108
1518,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,PI-$n$($p$),0.018847094662404022,0.04787117948156805,0.00035521297721361817,0.0022916498249565018
1519,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,PI-$\mathcal{U}$($p$),0.018847094662404022,0.04787117948156805,0.00035521297721361817,0.0022916498249565018
1520,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,LS-Prop,-0.08904992374047598,-0.22618472282117352,0.007929888918184587,0.05115952883769109
1521,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,LS-Num,0.16083725963653134,0.40852287640613216,0.02586862408738899,0.16689094054713993
1522,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,DM,-0.5645440059091543,-1.433928566509006,0.31870993460795527,2.0561511338505727
1523,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,DM($0.75$),-0.33513578256186083,-0.8512370466158741,0.11231599275335086,0.7246045095313157
1524,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Bernoulli,PI-$n$($B$),-0.052577051667977555,-0.13354448110403805,0.0027643463620971812,0.017834128433346776
1525,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Bernoulli,LS-Prop,-0.7542661453259032,-1.9158183617443099,0.5689174179847966,3.6703599951966512
1526,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Bernoulli,LS-Num,-0.46056881298083585,-1.1698340091536439,0.21212363149057614,1.3685116089724878
1527,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Bernoulli,DM,-1.014826747753413,-2.5776361956364746,1.0298733279557692,6.644208357055278
1528,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Bernoulli,DM($0.75$),-1.0714553874078614,-2.7214716154321197,1.1480166472053304,7.4064077536027115
1529,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,PI-$n$($p$),0.05415886520801143,0.13756225048641335,0.0029331826806195506,0.01892337275888673
1530,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,PI-$\mathcal{U}$($p$),0.05415886520801143,0.13756225048641335,0.0029331826806195506,0.01892337275888673
1531,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,LS-Prop,0.22074150099353407,0.5606782478878003,0.048726810260878405,0.31436009765453365
1532,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,LS-Num,0.4232143874049228,1.0749546421633305,0.17911041770652406,1.1555274827084938
1533,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,DM,-0.5237714508163512,-1.3303672305189456,0.2743365326902654,1.7698769680386492
1534,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,DM($0.75$),0.015066208418331475,0.03826781688210934,0.0002269906361046022,0.0014644258089226527
1535,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Bernoulli,PI-$n$($B$),-0.04085242637081436,-0.10376420716748003,0.0016689207403828088,0.010767010689095713
1536,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Bernoulli,LS-Prop,-0.8314738469005674,-2.1119241173339436,0.6913487580796281,4.460223477376757
1537,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Bernoulli,LS-Num,-0.46070861856282136,-1.1701891120608896,0.21225243121806323,1.3693425579858531
1538,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Bernoulli,DM,-1.0499167727272645,-2.666764038077188,1.1023252296540342,7.111630434781751
1539,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Bernoulli,DM($0.75$),-1.1433142942800292,-2.9039915576218753,1.3071675755050411,8.433166966739126
1540,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Cluster,PI-$n$($p$),0.035889785777221565,0.08732222176925708,0.0012880767231348554,0.007625170414719315
1541,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Cluster,PI-$\mathcal{U}$($p$),0.035889785777221565,0.08732222176925708,0.0012880767231348554,0.007625170414719315
1542,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Cluster,LS-Prop,-0.1509714915340554,-0.36732362088768333,0.02279239125601736,0.1349266424620385
1543,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Cluster,LS-Num,0.06188718173529864,0.15057560504008194,0.003830023263137882,0.022673012833186748
1544,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Cluster,DM,-0.5615077712281452,-1.366185533363226,0.3152909771495991,1.8664629115709623
1545,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Cluster,DM($0.75$),-0.40062034907031957,-0.9747357976429769,0.1604966640892247,0.9501098752066904
1546,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Bernoulli,PI-$n$($B$),0.035488383644309014,0.0863455838398357,0.0012594253736856595,0.007455559848642097
1547,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Bernoulli,LS-Prop,-0.7361420084038696,-1.7910821789386957,0.5419050565368828,3.207975371711786
1548,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Bernoulli,LS-Num,-0.5000130942681651,-1.2165649183932608,0.25001309443962494,1.4800302006652013
1549,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Bernoulli,DM,-0.9783833608697053,-2.380471406085653,0.9572340008267001,5.666644115191406
1550,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Bernoulli,DM($0.75$),-1.0213762880340502,-2.485076040497742,1.0432095217582151,6.175602927055935
1551,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,1,Cluster,PI-$n$($p$),-0.027940113348111664,-0.06798014313003975,0.0007806499339053275,0.0046212998599806905
1552,1000,50,0.5,0,0.25,50,0.5,1.0,0.5,1.25,0.0,SBM3,1,Cluster,PI-$\mathcal{U}$($p$),-0.027940113348111664,-0.06798014313003975,0.0007806499339053275,0.0046212998599806905
